address,city,state,Zip,Latitude,Longitude
4708 JAMESTON ST,BOULDER,Colorado,80301,40.060099,-105.163188
1212 WILDWOOD CIR,BOULDER,Colorado,80305,39.977416,-105.265908
665 MAXWELL AVE,BOULDER,Colorado,80304,40.021984,-105.28701
350 S 38TH ST,BOULDER,Colorado,80305,39.987545,-105.248857
860 30TH ST,BOULDER,Colorado,80303,40.00318,-105.252749
7744 DURHAM CIR,BOULDER,Colorado,80301,40.064658,-105.172721
1802 MARY LN,BOULDER,Colorado,80304,40.059958,-105.274915
835 8TH ST,BOULDER,Colorado,80302,40.002504,-105.284648
2260 22ND ST,BOULDER,Colorado,80302,40.023292,-105.267566
2035 GROVE ST,BOULDER,Colorado,80302,40.015683,-105.268175
5421 SUNSHINE CANYON DR,BOULDER,Colorado,80302,40.053674,-105.360328
2810 REGIS DR,BOULDER,Colorado,80305,39.985699,-105.257895
4080 NEW HAVEN CT,BOULDER,Colorado,80301,40.048669,-105.247197
5443 OLDE STAGE RD,BOULDER,Colorado,80302,40.073278,-105.302136
859 16TH ST,BOULDER,Colorado,80302,40.003012,-105.272904
5513 FRIENDS PL,BOULDER,Colorado,80303,40.004473,-105.225064
2805 ILIFF ST,BOULDER,Colorado,80305,39.971308,-105.25633
2430 GRAPE AVE,BOULDER,Colorado,80304,40.03367,-105.265037
2125 MARIPOSA AVE,BOULDER,Colorado,80302,39.998468,-105.265769
137 ARNETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
239 BROKEN FENCE RD,BOULDER,Colorado,80302,40.016341,-105.351002
4185 CORRIENTE PL,BOULDER,Colorado,80301,40.045939,-105.25659
85 S 33RD ST,BOULDER,Colorado,80305,39.991879,-105.254246
6850 FRYING PAN RD,BOULDER,Colorado,80301,40.06783,-105.193856
3131 5TH ST,BOULDER,Colorado,80304,40.03161,-105.290662
4900 SIOUX DR,BOULDER,Colorado,80303,39.992913,-105.232862
3331 WRIGHT CIR,BOULDER,Colorado,80301,40.033382,-105.239363
1815 MAPLETON AVE,BOULDER,Colorado,80304,40.022901,-105.272903
1511 COLUMBINE AVE,BOULDER,Colorado,80302,39.999419,-105.273321
2543 PINE ST,BOULDER,Colorado,80302,40.024051,-105.262227
2390 GLENWOOD DR,BOULDER,Colorado,80304,40.032968,-105.265665
3724 TELLURIDE CIR,BOULDER,Colorado,80305,39.966142,-105.249973
8155 KINCROSS WAY,BOULDER,Colorado,80301,40.061385,-105.162811
58 BROOK CIR,BOULDER,Colorado,80302,40.077805,-105.337812
4500 19TH ST LOT 330,BOULDER,Colorado,80304,40.055675,-105.275504
35 ANTLER DR,BOULDER,Colorado,80302,40.094602,-105.328751
4626 IPSWICH ST,BOULDER,Colorado,80301,40.059262,-105.164668
2551 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
3415 17TH ST,BOULDER,Colorado,80304,40.036857,-105.274943
4711 TANGLEWOOD TRL,BOULDER,Colorado,80301,40.06045,-105.179696
953 9TH ST,BOULDER,Colorado,80302,40.004549,-105.282286
10 S 33RD ST,BOULDER,Colorado,80305,39.99258,-105.253525
780 INCA PKWY,BOULDER,Colorado,80303,40.001058,-105.239841
1450 JUDSON DR,BOULDER,Colorado,80305,39.973917,-105.257195
3745 CEDARLODGE ST,BOULDER,Colorado,80301,40.042734,-105.250633
5631 DARLEY SOUTH HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2639 TUMWATER LN,BOULDER,Colorado,80304,40.035436,-105.261642
2090 ORCHARD AVE,BOULDER,Colorado,80304,40.045768,-105.269478
3887 ARBOL CT,BOULDER,Colorado,80301,40.045598,-105.253593
4809 KELLOGG CIR,BOULDER,Colorado,80303,40.010386,-105.234509
1430 BALSAM AVE,BOULDER,Colorado,80304,40.026019,-105.277761
2936 LINDEN DR,BOULDER,Colorado,80304,40.053655,-105.313275
5456 PTARMIGAN CIR,BOULDER,Colorado,80301,40.073613,-105.188504
1315 TAMARACK AVE,BOULDER,Colorado,80304,40.05186,-105.280454
243 KELLY RD E,BOULDER,Colorado,80302,40.012295,-105.349991
9072 FARRAND HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2640 HAWTHORNE PL,BOULDER,Colorado,80304,40.034399,-105.2622
7752 CORNWALL CIR,BOULDER,Colorado,80301,40.063899,-105.172425
1633 GOLD RUN RD,BOULDER,Colorado,80302,40.052761,-105.390163
1025 JUNIPER AVE,BOULDER,Colorado,80304,40.03804,-105.284233
778 GLENHAVEN CT,BOULDER,Colorado,80303,40.002101,-105.169189
4938 DAKOTA BLVD,BOULDER,Colorado,80304,40.064565,-105.285438
67 GREEN MEADOW LN,BOULDER,Colorado,80302,40.087957,-105.334444
5355 AURORA AVE,BOULDER,Colorado,80303,40.004395,-105.227617
65 S 33RD ST,BOULDER,Colorado,80305,39.992071,-105.254245
5505 VALMONT RD LOT 172,BOULDER,Colorado,80301,40.034299,-105.223092
514 GRANITE DR,BOULDER,Colorado,80302,40.02754,-105.317127
2316 POWDERHORN LN,BOULDER,Colorado,80305,39.97209,-105.264078
1039 TANTRA PARK CIR,BOULDER,Colorado,80305,39.979735,-105.239963
835 9TH ST,BOULDER,Colorado,80302,40.002574,-105.282315
2100 IRIS AVE,BOULDER,Colorado,80304,40.036126,-105.269836
6541 STEARNS WEST HALL,BOULDER,Colorado,80303,40.007308,-105.20013
3753 MOUNTAIN LAUREL PL,BOULDER,Colorado,80304,40.042836,-105.283092
3151 11TH ST,BOULDER,Colorado,80304,40.032014,-105.283552
7534 BROCKWAY DR,BOULDER,Colorado,80303,39.989254,-105.177083
330 OAKWOOD PL,BOULDER,Colorado,80304,40.045437,-105.292545
3167 4TH ST,BOULDER,Colorado,80304,40.032155,-105.29188
4180 ST LUCIA ST,BOULDER,Colorado,80301,40.0505,-105.249231
4185 EUTAW DR,BOULDER,Colorado,80303,39.99169,-105.24055
4416 CLIPPER CT,BOULDER,Colorado,80301,40.054823,-105.200388
3054 11TH ST,BOULDER,Colorado,80304,40.030303,-105.28288
751 CRESCENT DR,BOULDER,Colorado,80303,40.00094,-105.230168
4475 BROADWAY LOT 69,BOULDER,Colorado,80304,40.055962,-105.283985
7799 DEVONSHIRE WAY,BOULDER,Colorado,80301,40.059125,-105.171223
4734 JACKSON CIR,BOULDER,Colorado,80303,40.009082,-105.235037
2440 ANDREWS HALL,BOULDER,Colorado,80027,39.931178,-105.162148
920 14TH ST,BOULDER,Colorado,80302,40.004179,-105.274641
37 SEVEN HILLS DR,BOULDER,Colorado,80302,40.032335,-105.319248
4566 TALLY HO TRL,BOULDER,Colorado,80301,40.057675,-105.195963
4235 EVANS DR,BOULDER,Colorado,80303,40.003226,-105.240643
9289 GUNBARREL RIDGE RD,BOULDER,Colorado,80301,40.064444,-105.136214
909 EVERGREEN AVE,BOULDER,Colorado,80304,40.031331,-105.285115
4871 DARWIN CT,BOULDER,Colorado,80301,40.030816,-105.240135
603 1/2 DEWEY AVE,BOULDER,Colorado,80304,40.023969,-105.288254
1080 JUNIPER AVE,BOULDER,Colorado,80304,40.036858,-105.283826
4359 LARIAT WAY,BOULDER,Colorado,80301,40.054154,-105.185096
4135 CADDO PKWY,BOULDER,Colorado,80303,39.99672,-105.242394
68 ONTARIO CT,BOULDER,Colorado,80303,39.987198,-105.224861
3135 20TH ST,BOULDER,Colorado,80304,40.032336,-105.271945
4941 SUNDANCE SQ,BOULDER,Colorado,80301,40.064371,-105.180234
6734 STEARNS EAST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2710 ARBOR GLEN PL,BOULDER,Colorado,80304,40.05129,-105.262038
3223 REDSTONE RD,BOULDER,Colorado,80305,39.96557,-105.253025
7175 FOUR RIVERS RD,BOULDER,Colorado,80301,40.068926,-105.186215
3860 BROADWAY,BOULDER,Colorado,80304,40.044971,-105.281817
7357 AUGUSTA DR,BOULDER,Colorado,80301,40.069808,-105.182054
1930 TINCUP CT,BOULDER,Colorado,80305,39.966256,-105.256545
7061 CARTER TRL,BOULDER,Colorado,80301,40.056075,-105.188777
3024 5TH ST,BOULDER,Colorado,80304,40.029853,-105.289977
670 ITHACA DR,BOULDER,Colorado,80305,39.981297,-105.263595
8796 STREAMCREST DR,BOULDER,Colorado,80302,40.13262,-105.287773
6735 DARLEY SOUTH HALL,BOULDER,Colorado,80301,40.049468,-105.201421
5033 5TH ST,BOULDER,Colorado,80304,40.065971,-105.288658
4742 CHATHAM ST,BOULDER,Colorado,80301,40.06086,-105.17392
3390 EMERSON AVE,BOULDER,Colorado,80305,39.974896,-105.253092
365 30TH ST,BOULDER,Colorado,80305,39.997253,-105.256507
1345 EDINBORO DR,BOULDER,Colorado,80305,39.975878,-105.253223
2690 REGIS DR,BOULDER,Colorado,80305,39.985706,-105.258947
5378 MARSHALL RD,BOULDER,Colorado,80305,39.956345,-105.228561
1838 COLUMBINE AVE,BOULDER,Colorado,80302,39.998885,-105.268979
3885 APACHE CT W,BOULDER,Colorado,80303,39.993768,-105.245057
2112 JORDAN PL,BOULDER,Colorado,80304,40.037767,-105.269957
4876 DURHAM ST,BOULDER,Colorado,80301,40.063651,-105.172997
5441 GLENDALE GULCH CIR,BOULDER,Colorado,80301,40.073432,-105.194587
524 KELLY RD W,BOULDER,Colorado,80302,40.010876,-105.352859
9017 CHEYENNE ARAPAHO HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1700 SUNSET BLVD,BOULDER,Colorado,80304,40.023824,-105.274962
3133 4TH ST,BOULDER,Colorado,80304,40.031745,-105.29188
7354 WINDSOR DR,BOULDER,Colorado,80301,40.067239,-105.182845
305 BELLEVUE DR,BOULDER,Colorado,80302,39.996253,-105.27597
3218 47TH ST,BOULDER,Colorado,80301,40.032354,-105.243624
4306 6TH ST,BOULDER,Colorado,80304,40.053371,-105.289049
210 INCA PKWY,BOULDER,Colorado,80303,39.992609,-105.24153
1333 KING AVE,BOULDER,Colorado,80302,39.996383,-105.275145
5547 STONEWALL PL,BOULDER,Colorado,80303,40.001589,-105.223979
3265 9TH ST,BOULDER,Colorado,80304,40.034021,-105.285893
3010 BIRCH AVE,BOULDER,Colorado,80305,39.994214,-105.256926
3644 PINEDALE ST,BOULDER,Colorado,80301,40.041376,-105.249418
4463 AARON PL,BOULDER,Colorado,80303,40.012733,-105.238111
370 S 42ND ST,BOULDER,Colorado,80305,39.987538,-105.245094
4745 JAMESTON ST,BOULDER,Colorado,80301,40.060659,-105.163548
3083 REDSTONE LN,BOULDER,Colorado,80305,39.966825,-105.255038
460 QUAIL CIR,BOULDER,Colorado,80304,40.047091,-105.290957
225 31ST ST,BOULDER,Colorado,80305,39.994794,-105.256187
2035 BLUEBELL AVE,BOULDER,Colorado,80302,39.997518,-105.266709
7354 BUCKINGHAM CT,BOULDER,Colorado,80301,40.066112,-105.18105
3784 TELLURIDE LN,BOULDER,Colorado,80305,39.965616,-105.249045
3064 FULTON CIR,BOULDER,Colorado,80301,40.029854,-105.240785
4071 ST LUCIA ST,BOULDER,Colorado,80301,40.048605,-105.249891
1533 OLD TALE RD,BOULDER,Colorado,80303,40.013532,-105.216153
1909 NORWOOD AVE,BOULDER,Colorado,80304,40.043836,-105.272357
3185 19TH ST,BOULDER,Colorado,80304,40.032521,-105.272878
1647 9TH ST,BOULDER,Colorado,80302,40.012653,-105.283361
1815 NORWOOD AVE,BOULDER,Colorado,80304,40.043967,-105.274048
2186 KNOLLWOOD DR,BOULDER,Colorado,80302,40.018021,-105.294065
1380 ITHACA DR,BOULDER,Colorado,80305,39.97548,-105.256288
840 PARK LN,BOULDER,Colorado,80302,40.003432,-105.288632
1868 DEL ROSA CT,BOULDER,Colorado,80304,40.038102,-105.273733
4664 MACARTHUR LN,BOULDER,Colorado,80303,40.013882,-105.235867
2635 DARTMOUTH AVE,BOULDER,Colorado,80305,39.9893,-105.260125
8383 WEST FORK RD,BOULDER,Colorado,80302,40.125081,-105.294391
338 BOULDER VIEW RD,BOULDER,Colorado,80302,40.016952,-105.394003
1116 GOLD RUN RD,BOULDER,Colorado,80302,40.056244,-105.386918
2106 KNOLLWOOD DR,BOULDER,Colorado,80302,40.017844,-105.292916
3142 5TH ST,BOULDER,Colorado,80304,40.031857,-105.289979
904 15TH ST,BOULDER,Colorado,80302,40.003918,-105.273406
4759 OLD POST CT,BOULDER,Colorado,80301,40.061242,-105.18472
42 ARROWLEAF CT,BOULDER,Colorado,80304,40.041661,-105.300142
1045 ALBION RD,BOULDER,Colorado,80305,39.978761,-105.247163
2075 ALPINE DR,BOULDER,Colorado,80304,40.02619,-105.268414
7146 PETURSDALE CT,BOULDER,Colorado,80301,40.051466,-105.186624
4414 APPLE WAY,BOULDER,Colorado,80301,40.053367,-105.250882
4352 SUNSHINE CANYON DR,BOULDER,Colorado,80302,40.049431,-105.34413
2400 KENWOOD DR,BOULDER,Colorado,80305,39.988039,-105.262977
1720 S MARSHALL RD TRLR 45,BOULDER,Colorado,80027,39.970084,-105.236156
5300 CYPRESS DR,BOULDER,Colorado,80303,40.000411,-105.227551
7492 BROCKWAY DR,BOULDER,Colorado,80303,39.989309,-105.177804
3070 LITTLELEAF LN,BOULDER,Colorado,80304,40.030628,-105.261206
1011 POPLAR AVE,BOULDER,Colorado,80304,40.046649,-105.283521
3308 CRIPPLE CREEK TRL,BOULDER,Colorado,80305,39.966301,-105.253245
3151 N 95TH ST,BOULDER,Colorado,80301,40.032271,-105.132064
5337 LOOKOUT RIDGE DR,BOULDER,Colorado,80301,40.070175,-105.141739
2840 21ST ST,BOULDER,Colorado,80304,40.028675,-105.270291
5510 GLENDALE GULCH CIR,BOULDER,Colorado,80301,40.074209,-105.194373
645 1/2 ARAPAHOE AVE,BOULDER,Colorado,80302,40.01344,-105.286126
860 14TH ST,BOULDER,Colorado,80302,40.003007,-105.274631
1668 BEAR MOUNTAIN DR,BOULDER,Colorado,80305,39.971368,-105.263491
1825 DEL ROSA CT,BOULDER,Colorado,80304,40.037421,-105.273501
2448 ARNETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
53 PIMA CT,BOULDER,Colorado,80303,39.987636,-105.235016
3822 WONDERLAND HILL AVE,BOULDER,Colorado,80304,40.044276,-105.285158
5454 ILLINI WAY,BOULDER,Colorado,80303,39.987965,-105.22521
6261 WILLOW LN,BOULDER,Colorado,80301,40.059821,-105.207555
4809 TANGLEWOOD TRL,BOULDER,Colorado,80301,40.061948,-105.179579
2635 MAPLETON AVE LOT 83,BOULDER,Colorado,80304,40.026086,-105.261821
6742 STEARNS EAST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
5000 BUTTE ST LOT 254,BOULDER,Colorado,80301,40.033979,-105.236179
2482 LEE HILL DR,BOULDER,Colorado,80302,40.076446,-105.308449
5843 ORCHARD CREEK LN,BOULDER,Colorado,80301,40.056688,-105.217982
4899 HOPKINS PL,BOULDER,Colorado,80301,40.035275,-105.239627
3715 SMUGGLER PL,BOULDER,Colorado,80305,39.965497,-105.249712
3835 SILVER PLUME CIR,BOULDER,Colorado,80305,39.968072,-105.248378
1410 DELLWOOD AVE,BOULDER,Colorado,80304,40.028948,-105.278225
7337 YUCCA CT,BOULDER,Colorado,80301,40.058477,-105.182043
519 VALLEY VIEW DR,BOULDER,Colorado,80304,40.025298,-105.289309
640 HAWTHORN AVE,BOULDER,Colorado,80304,40.034754,-105.288383
1310 UPLAND AVE,BOULDER,Colorado,80304,40.052439,-105.280814
4491 WELLINGTON RD,BOULDER,Colorado,80301,40.057312,-105.213012
1095 UTICA AVE,BOULDER,Colorado,80304,40.052471,-105.28342
109 BOULDER VIEW LN,BOULDER,Colorado,80304,40.038322,-105.298373
6229 4 MILE CANYON DR,BOULDER,Colorado,80550,40.518271,-104.939884
3870 CAMPO CT,BOULDER,Colorado,80301,40.04589,-105.250661
4136 LONETREE CT,BOULDER,Colorado,80301,40.050005,-105.246766
3575 9TH ST,BOULDER,Colorado,80304,40.038624,-105.285436
1985 BALSAM DR,BOULDER,Colorado,80304,40.026493,-105.271278
540 S 43RD ST,BOULDER,Colorado,80305,39.985084,-105.244263
90 MANHATTAN DR,BOULDER,Colorado,80303,39.987818,-105.227209
9451 MOUNTAIN RIDGE DR,BOULDER,Colorado,80302,40.146325,-105.289269
2305 4TH ST,BOULDER,Colorado,80302,40.019621,-105.291747
802 LINDEN AVE,BOULDER,Colorado,80304,40.040604,-105.286172
3905 PINON DR,BOULDER,Colorado,80303,39.998603,-105.244334
875 14TH ST,BOULDER,Colorado,80302,40.003274,-105.275358
2855 16TH ST,BOULDER,Colorado,80304,40.027608,-105.276035
2939 S LAKERIDGE TRL,BOULDER,Colorado,80302,40.137255,-105.286455
5280 CYPRESS DR,BOULDER,Colorado,80303,40.000494,-105.227972
6931 FAIRVIEW DR,BOULDER,Colorado,80303,40.003373,-105.192206
6072 CHELSEA MANOR CT,BOULDER,Colorado,80301,40.054817,-105.212291
3895 ARMER AVE,BOULDER,Colorado,80305,39.982145,-105.248616
740 38TH ST,BOULDER,Colorado,80303,40.001369,-105.245318
4340 SAGE CT,BOULDER,Colorado,80301,40.053535,-105.18201
636 QUINCE CIR,BOULDER,Colorado,80304,40.047417,-105.288643
2163 MEADOW AVE,BOULDER,Colorado,80304,40.042133,-105.268899
3175 ENDICOTT DR,BOULDER,Colorado,80305,39.974505,-105.2559
1430 ELDER AVE,BOULDER,Colorado,80304,40.029808,-105.277005
2101 ORCHARD AVE,BOULDER,Colorado,80304,40.04634,-105.268943
5188 BUCKINGHAM RD,BOULDER,Colorado,80301,40.067159,-105.17925
2614 THORNBIRD PL,BOULDER,Colorado,80304,40.034704,-105.262345
750 11TH ST,BOULDER,Colorado,80302,40.001329,-105.278288
4270 19TH ST,BOULDER,Colorado,80304,40.052135,-105.272094
4420 HASTINGS DR,BOULDER,Colorado,80305,39.976101,-105.243777
2995 REGIS DR,BOULDER,Colorado,80305,39.98611,-105.256513
3720 PAONIA ST,BOULDER,Colorado,80301,40.04287,-105.252717
2453 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2289 MEAD DR,BOULDER,Colorado,80301,40.021762,-105.142029
35 S 36TH ST,BOULDER,Colorado,80305,39.993915,-105.25047
752 12TH ST,BOULDER,Colorado,80302,40.001006,-105.277233
2635 MAPLETON AVE LOT 155,BOULDER,Colorado,80304,40.026086,-105.261821
847 MAPLETON AVE,BOULDER,Colorado,80304,40.020904,-105.285093
937 B MAXWELL AVE,BOULDER,Colorado,80304,40.021944,-105.284063
90 S 31ST ST,BOULDER,Colorado,80305,39.991684,-105.255583
3600 HAZELWOOD CT,BOULDER,Colorado,80304,40.040425,-105.258965
738 15TH ST,BOULDER,Colorado,80302,40.000872,-105.27338
977 9TH ST,BOULDER,Colorado,80302,40.005179,-105.282333
3075 11TH ST,BOULDER,Colorado,80304,40.030546,-105.283561
2941 14TH ST,BOULDER,Colorado,80304,40.028726,-105.278771
1529 LINCOLN PL,BOULDER,Colorado,80302,40.01174,-105.281826
2964 TINCUP CIR,BOULDER,Colorado,80305,39.96742,-105.256407
3545 SPRING CREEK PL,BOULDER,Colorado,80301,40.035131,-105.247719
2233 SPOTSWOOD PL,BOULDER,Colorado,80304,40.051635,-105.266841
2479 23RD ST,BOULDER,Colorado,80304,40.025327,-105.267712
3176 7TH ST,BOULDER,Colorado,80304,40.03244,-105.288806
5243 QUAIL HOLLOW CT,BOULDER,Colorado,80301,40.069238,-105.187606
383 W ARAPAHOE LN,BOULDER,Colorado,80302,40.013263,-105.29162
820 8TH ST,BOULDER,Colorado,80302,40.00233,-105.283982
4887 FAIRLAWN CIR,BOULDER,Colorado,80301,40.063555,-105.172201
4391 13TH ST,BOULDER,Colorado,80304,40.05415,-105.28122
5851 4 MILE CANYON DR,BOULDER,Colorado,80634,40.42962,-104.775135
6160 FLAGSTAFF RD,BOULDER,Colorado,80302,39.973152,-105.338369
540 S 40TH ST,BOULDER,Colorado,80305,39.985089,-105.247058
1280 GEORGETOWN RD,BOULDER,Colorado,80305,39.976598,-105.254471
4117 CLIFTON CT,BOULDER,Colorado,80301,40.049826,-105.246625
2965 17TH ST,BOULDER,Colorado,80304,40.029374,-105.275307
3508 22ND ST,BOULDER,Colorado,80304,40.0389,-105.268363
2050 KALMIA AVE,BOULDER,Colorado,80304,40.039895,-105.271236
1010 ORANGE PL,BOULDER,Colorado,80304,40.043979,-105.284216
3099 ASH AVE,BOULDER,Colorado,80305,39.993793,-105.256157
4915 QUALLA DR,BOULDER,Colorado,80303,39.991641,-105.233112
4519 ABERDEEN PL,BOULDER,Colorado,80301,40.056841,-105.176462
9273 WEXFORD RD,BOULDER,Colorado,80303,40.011343,-105.136596
628 MAXWELL AVE,BOULDER,Colorado,80304,40.021595,-105.287777
2460 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4472 GREENBRIAR BLVD,BOULDER,Colorado,80305,39.971262,-105.242172
4671 16TH ST,BOULDER,Colorado,80304,40.059593,-105.277954
2410 JASPER CT,BOULDER,Colorado,80304,40.037876,-105.265214
4184 PIEDRA CT,BOULDER,Colorado,80301,40.046712,-105.256967
4790 OLD POST CT,BOULDER,Colorado,80301,40.062123,-105.184511
1440 ELDER AVE,BOULDER,Colorado,80304,40.029542,-105.276927
3333 CRIPPLE CREEK TRL,BOULDER,Colorado,80305,39.96707,-105.252955
6011 STEARNS EAST HALL,BOULDER,Colorado,80303,40.007348,-105.200212
1060 FAIRWAY CT,BOULDER,Colorado,80303,40.006214,-105.223226
913 11TH ST,BOULDER,Colorado,80302,40.003986,-105.278861
3208 CRIPPLE CREEK TRL,BOULDER,Colorado,80305,39.966116,-105.253557
5505 VALMONT RD LOT 178,BOULDER,Colorado,80301,40.034299,-105.223092
2515 N 49TH ST STE A,BOULDER,Colorado,80301,40.023794,-105.238823
3806 TELLURIDE PL,BOULDER,Colorado,80305,39.967316,-105.249274
985 SYCAMORE AVE,BOULDER,Colorado,80303,40.005403,-105.226835
5011 ELDORADO SPRINGS DR,BOULDER,Colorado,80303,39.953901,-105.238914
4465 WELLINGTON RD,BOULDER,Colorado,80301,40.056358,-105.212809
6215 WILLOW LN,BOULDER,Colorado,80301,40.059826,-105.209439
5049 COVENTRY CT,BOULDER,Colorado,80301,40.066356,-105.18298
2187 HERMOSA DR,BOULDER,Colorado,80304,40.036129,-105.268779
57 PIMA CT,BOULDER,Colorado,80303,39.987734,-105.235145
2950 5TH ST,BOULDER,Colorado,80304,40.02895,-105.289967
2520 KOHLER DR,BOULDER,Colorado,80305,39.986816,-105.260146
3115 5TH ST,BOULDER,Colorado,80304,40.031237,-105.290662
4500 19TH ST LOT 356,BOULDER,Colorado,80304,40.055675,-105.275504
5003 COVENTRY CT,BOULDER,Colorado,80301,40.065622,-105.182254
1705 VIEW POINT RD,BOULDER,Colorado,80305,39.970984,-105.264481
4025 NEVIS ST,BOULDER,Colorado,80301,40.048136,-105.25359
3714 RIDGEWAY ST,BOULDER,Colorado,80301,40.042556,-105.249238
4373 VINEYARD LN,BOULDER,Colorado,80304,40.054223,-105.267619
639 LINDEN PARK DR,BOULDER,Colorado,80304,40.041697,-105.288366
1780 YAUPON AVE,BOULDER,Colorado,80304,40.059067,-105.275673
750 UTICA AVE,BOULDER,Colorado,80304,40.052033,-105.286796
4145 AUTUMN CT,BOULDER,Colorado,80304,40.049981,-105.2601
207 IROQUOIS DR,BOULDER,Colorado,80303,39.990661,-105.230041
3146 9TH ST,BOULDER,Colorado,80304,40.031971,-105.285228
9057 FARRAND HALL,BOULDER,Colorado,80301,40.049468,-105.201421
3848 LAKEBRIAR DR,BOULDER,Colorado,80304,40.044787,-105.293249
1900 JOSLYN PL,BOULDER,Colorado,80304,40.037018,-105.272385
754 ITHACA DR,BOULDER,Colorado,80305,39.982936,-105.261646
2820 TABLE MESA DR,BOULDER,Colorado,80305,39.980172,-105.258459
1216 TIPPERARY ST,BOULDER,Colorado,80303,40.007659,-105.138043
4390 CHIPPEWA DR,BOULDER,Colorado,80303,39.996517,-105.239236
5313 GANDHI DR,BOULDER,Colorado,80303,40.012924,-105.228022
7408 SINGING HILLS DR,BOULDER,Colorado,80301,40.068883,-105.180231
3119 8TH ST,BOULDER,Colorado,80304,40.031484,-105.287129
3969 WONDERLAND HILL AVE,BOULDER,Colorado,80304,40.046605,-105.28716
840 LOCUST AVE,BOULDER,Colorado,80304,40.053651,-105.287049
6939 CORDWOOD CT,BOULDER,Colorado,80301,40.066683,-105.191425
443 VALLEY VIEW DR,BOULDER,Colorado,80304,40.024905,-105.290484
363 RIDGEVIEW LN,BOULDER,Colorado,80302,40.076797,-105.330205
810 ALPINE AVE,BOULDER,Colorado,80304,40.02525,-105.286287
6712 JAY RD,BOULDER,Colorado,80301,40.050846,-105.196551
4895 FRANKLIN DR,BOULDER,Colorado,80301,40.032499,-105.239983
1345 CHERRYVALE RD,BOULDER,Colorado,80303,40.010095,-105.214246
9018 JASON CT,BOULDER,Colorado,80303,40.010565,-105.141582
3755 DARLEY AVE,BOULDER,Colorado,80305,39.979028,-105.250358
1976 LINDEN DR,BOULDER,Colorado,80304,40.050557,-105.310159
3360 15TH ST,BOULDER,Colorado,80304,40.035784,-105.277978
2810 DUKE CIR,BOULDER,Colorado,80305,39.981227,-105.259203
2816 ELM AVE,BOULDER,Colorado,80305,39.997548,-105.257801
5345 GALLATIN PL,BOULDER,Colorado,80303,40.009538,-105.227979
960 14TH ST,BOULDER,Colorado,80302,40.004869,-105.274648
5881 N ORCHARD CREEK CIR,BOULDER,Colorado,80301,40.058044,-105.217504
1401 BLUE SAGE CT,BOULDER,Colorado,80305,39.973255,-105.263914
3046 FULTON CIR,BOULDER,Colorado,80301,40.029627,-105.241297
1498 PERIWINKLE DR,BOULDER,Colorado,80304,40.046837,-105.279289
660 S 43RD ST,BOULDER,Colorado,80305,39.983594,-105.244257
9578 MOUNTAIN RIDGE DR,BOULDER,Colorado,80302,40.14893,-105.287249
4227 REDWOOD CT,BOULDER,Colorado,80301,40.04986,-105.256027
1065 8TH ST,BOULDER,Colorado,80302,40.00676,-105.284647
2466 ARNETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1535 UPLAND AVE,BOULDER,Colorado,80304,40.053371,-105.277864
1115 WILDWOOD RD,BOULDER,Colorado,80305,39.978633,-105.263943
4670 TALBOT DR,BOULDER,Colorado,80303,40.001601,-105.237734
2301 PANORAMA AVE,BOULDER,Colorado,80304,40.026408,-105.267411
6764 TWIN LAKES RD,BOULDER,Colorado,80301,40.058674,-105.196008
